Project,Country,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0
Chalco Boffa,Guinea,39.178539424455955,48.02447872497924,51.505457012009295,41.19484449089917,36.3015925246798,38.13330693129738,38.726774025541175,39.17318646332925,39.17318646332925,39.22870669903641,39.22870669903641,39.22870669903641,39.22870669903641,39.22870669903641,39.22870669903641
Alufer (Bel Air),Guinea,35.020452369505925,44.36635607155111,48.15339107632369,45.43926786788518,39.96000975400999,41.99874904173896,42.59736259573772,43.070120251735496,43.070120251735496,43.133448865621425,43.133448865621425,43.133448865621425,43.133448865621425,43.133448865621425,43.133448865621425
Weipa,Australia,19.4247789760295,23.005209328119108,24.78707153028791,24.038910884827622,21.91165638865949,23.39395823877571,23.218933520468394,23.419805438003806,23.419805438003806,23.419805438003806,23.419805438003806,23.419805438003806,23.419805438003806,23.419805438003806,23.419805438003806
Gove,Australia,17.510845026484464,20.50301785159148,21.934783533628654,21.125032636591822,19.463651374725693,20.626830786139873,20.530709832957104,20.69672907711001,20.69672907711001,20.69672907711001,20.69672907711001,20.69672907711001,20.69672907711001,20.69672907711001,20.69672907711001
AMR,Guinea,41.073277756564615,50.47050717311844,54.137202222045886,52.59327815731868,47.10604032792797,49.16665948490727,49.7676889518963,50.24257614688507,50.24257614688507,50.306150970893746,50.306150970893746,50.306150970893746,50.306150970893746,50.306150970893746,50.306150970893746
Gujarat & Maharashtra,India,31.58191010992476,36.27635811816624,40.189416072586845,39.85730642580607,36.66872588750881,40.291353842287116,39.87071104967401,39.9990741384617,39.90355107878708,39.80802801911244,39.80802801911244,39.80802801911244,39.80802801911244,39.80802801911244,39.80802801911244
West Kalimantan,Indonesia,31.255325701419448,34.451259474229396,36.93342590104843,37.11695374929647,35.19023765519099,37.456559552688276,37.20166957748201,37.239180208709676,37.17916260983948,37.119145010969284,37.119145010969284,37.119145010969284,37.119145010969284,37.119145010969284,37.119145010969284
Henan-Chine,Guinea,36.62566825498729,45.79970543454134,49.459549470439555,47.908774392683114,42.41468555026317,44.46845369421324,45.06948316120228,45.54437035619103,45.54437035619103,45.60794518019971,45.60794518019971,45.60794518019971,45.60794518019971,45.60794518019971,45.60794518019971
Kuantan & Johor,Malaysia,31.9088529634383,37.61841126963913,40.76405005715508,43.926540652031726,41.42596897800917,44.302400632639866,43.975675304016676,44.003509213167995,43.92584110850228,43.84817300383657,43.84817300383657,43.84817300383657,43.84817300383657,43.84817300383657,43.84817300383657
Aurum Xinfa-Fiji,Fiji,31.030325234279882,36.630336391916494,39.6863469931612,38.334059650101594,34.98501269057384,37.21296560314125,36.915994855845774,37.22308070569522,37.22308070569522,37.22308070569522,37.22308070569522,37.22308070569522,37.22308070569522,37.22308070569522,37.22308070569522
Dom. Rep.,Dominican Republic,43.113117121639455,55.35916943739535,60.27057278677854,57.66595694072782,50.193705645255754,52.982956410892136,53.799489095805605,54.42712508041889,54.42712508041889,54.51397331174054,54.51397331174054,54.51397331174054,54.51397331174054,54.51397331174054,54.51397331174054
Discovery Bay,Jamaica,48.032828164975996,58.13457975246242,66.52461876186882,59.79340096752009,53.441883684416744,60.66900776386901,59.669954684691,59.97218668138464,59.78136929040291,59.590551899421186,59.590551899421186,59.590551899421186,59.590551899421186,59.590551899421186,59.590551899421186
Awaso,Ghana,47.136953514138746,57.58197892791395,66.15284373882888,59.52434206942411,53.215608275441255,60.367460862648876,59.404303544884435,59.73945877416372,59.54952655253152,59.3595943308993,59.3595943308993,59.3595943308993,59.3595943308993,59.3595943308993,59.3595943308993
CBG,Guinea,39.39874075098454,49.992524918192025,56.24152699456645,51.896411780119635,45.79839036586547,44.40381125406394,44.97957578396946,45.434255013214035,45.434255013214035,45.49516562238833,45.49516562238833,45.49516562238833,45.49516562238833,45.49516562238833,45.49516562238833
AMC,Guinea,43.139504533277254,52.87556766908269,56.68977515377396,53.97538325686327,48.48514560149579,50.54276493249832,51.14379439948736,51.618681594476115,51.618681594476115,51.68225641848478,51.68225641848478,51.68225641848478,51.68225641848478,51.68225641848478,51.68225641848478
GAC,Guinea,34.87847348493444,44.12703212300525,47.92627537905357,44.946632791281374,39.506768303915,41.52561972636867,42.11954455658754,42.58874916246073,42.58874916246073,42.65157479486789,42.65157479486789,42.65157479486789,42.65157479486789,42.65157479486789,42.65157479486789
Solomon Islands,Solomon Islands,35.746266532227466,40.511829179551846,43.74448607804194,42.27567971754535,39.52780416549054,42.734618003203046,42.36756656120067,42.44171264431154,42.357016670930975,42.27232069755043,42.27232069755043,42.27232069755043,42.27232069755043,42.27232069755043,42.27232069755043
Metallica,Australia,33.14457304244586,37.216585335585535,38.977750137311894,37.2846870943776,34.29894667852803,35.79511771931883,35.62009300101151,35.82096491854693,35.82096491854693,35.82096491854693,35.82096491854693,35.82096491854693,35.82096491854693,35.82096491854693,35.82096491854693
Aurukun,Australia,32.12246931077497,36.169689155462756,37.97584496716857,37.18506513462757,35.02933134104451,36.559906773713756,36.37942800546127,36.58029992299669,36.58029992299669,36.58029992299669,36.58029992299669,36.58029992299669,36.58029992299669,36.58029992299669,36.58029992299669
Metro LT,Australia,29.844595848849824,33.78789613017286,35.475305030092635,33.779039338404914,29.160494319841433,27.132702134299954,27.37940826481297,27.519106022621326,27.519106022621326,27.54385036312257,27.54385036312257,27.54385036312257,27.54385036312257,27.54385036312257,27.54385036312257
MRN,Brazil,40.85989028974707,51.719172168799716,59.52977520216911,54.31615106506493,45.20691020496589,47.75294250941178,48.511181126075414,49.15437059615785,49.15437059615785,49.233350401855404,49.233350401855404,49.233350401855404,49.233350401855404,49.233350401855404,49.233350401855404
Juruti,Brazil,37.31134950571673,49.697595799333776,52.241077074601364,49.05888735305595,41.62646974498567,44.34033600230352,45.150590830469945,45.8381381950408,45.8381381950408,45.92252837273373,45.92252837273373,45.92252837273373,45.92252837273373,45.92252837273373,45.92252837273373
Mirai,Brazil,53.43375787704333,67.6817704113015,74.45452041695954,70.9880350236037,64.38326650664342,68.667371655668,67.99736513335739,68.71285241671151,68.71285241671151,68.71285241671151,68.71285241671151,68.71285241671151,68.71285241671151,68.71285241671151,68.71285241671151
Metro BH1,Australia,29.844595848849824,33.78789613017286,35.475305030092635,33.779039338404914,29.160494319841433,27.132702134299954,27.37940826481297,27.519106022621326,27.519106022621326,27.54385036312257,27.54385036312257,27.54385036312257,27.54385036312257,27.54385036312257,27.54385036312257
Amrun,Australia,33.909477304394805,37.73729222288736,39.44309381412441,38.5542310208575,36.488279179616725,37.975322339894774,37.800297621587454,38.00116953912287,38.00116953912287,38.00116953912287,38.00116953912287,38.00116953912287,38.00116953912287,38.00116953912287,38.00116953912287
Rondon do Para,Brazil,60.35698901380408,76.85876878353506,83.52533384185867,81.57172799932658,71.6898277509202,74.42020901914307,75.23046384730948,75.91801121188034,75.91801121188034,76.00240138957328,76.00240138957328,76.00240138957328,76.00240138957328,76.00240138957328,76.00240138957328
Huntly,Australia,25.85818131698465,30.55452100946007,34.14374476916229,32.06025949120505,28.97025398399096,32.68589601734706,32.171002240160746,32.26436896816223,32.16494774570633,32.065526523250405,32.065526523250405,32.065526523250405,32.065526523250405,32.065526523250405,32.065526523250405
Vietnam Others,Vietnam,24.975309965806336,27.454800726269788,29.01216238268735,28.96177642804416,27.285795601138894,29.297020859558568,29.047398428955873,29.048994626192012,28.994887501185765,28.940780376179518,28.940780376179518,28.940780376179518,28.940780376179518,28.940780376179518,28.940780376179518
SMB Malapouya,Guinea,37.85353106375558,47.06280994741566,50.723735747524174,49.17404243397803,43.681035355768394,45.73588526392876,46.3369147309178,46.811801925906565,46.811801925906565,46.87537674991522,46.87537674991522,46.87537674991522,46.87537674991522,46.87537674991522,46.87537674991522
Rundi,Guinea,42.226994597125305,52.02888218981194,55.84511019375512,53.13273881609634,47.644521679980784,49.70416153023521,50.30519099722425,50.78007819221303,50.78007819221303,50.8436530162217,50.8436530162217,50.8436530162217,50.8436530162217,50.8436530162217,50.8436530162217
Metro Blend,Australia,29.844595848849824,33.78789613017286,35.475305030092635,33.779039338404914,29.160494319841433,27.132702134299954,27.37940826481297,27.519106022621326,27.519106022621326,27.54385036312257,27.54385036312257,27.54385036312257,27.54385036312257,27.54385036312257,27.54385036312257
Dabiss N,Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amrun,Australia,33.909477304394805,37.73729222288736,39.44309381412441,38.5542310208575,36.488279179616725,37.975322339894774,37.800297621587454,38.00116953912287,38.00116953912287,38.00116953912287,38.00116953912287,38.00116953912287,38.00116953912287,38.00116953912287,38.00116953912287
Metro BH1 Xinfa,Australia,29.844595848849824,33.78789613017286,35.475305030092635,33.779039338404914,29.160494319841433,27.132702134299954,27.37940826481297,27.519106022621326,27.519106022621326,27.54385036312257,27.54385036312257,27.54385036312257,27.54385036312257,27.54385036312257,27.54385036312257
Dian Dian,Guinea,33.7528181988625,42.98718462195678,46.752560350077154,44.049707267055496,38.59457230222133,40.62160323727229,41.21731769568272,41.68751990489133,41.68751990489133,41.750553066629955,41.750553066629955,41.750553066629955,41.750553066629955,41.750553066629955,41.750553066629955
Dynamic,Guinea,33.334048003004405,42.67846926775634,46.48065508181315,42.75424151426797,37.25029489634299,39.29420526478802,39.895234731777066,40.37012192676582,40.37012192676582,40.433696750774494,40.433696750774494,40.433696750774494,40.433696750774494,40.433696750774494,40.433696750774494
Other,Other,34.85045691401667,42.25982278088023,45.737879347516696,45.18306553276601,40.45972431230049,42.43731079376397,42.62801872649107,42.98092235832537,42.96155456976476,42.97777034300952,42.97777034300952,42.97777034300952,42.97777034300952,42.97777034300952,42.97777034300952
GDM,Guinea,40.271857291900986,49.543151715584656,53.20598111806944,51.65819140689957,46.16708793106618,48.22384144160282,48.824870908591855,49.299758103580615,49.299758103580615,49.36333292758928,49.36333292758928,49.36333292758928,49.36333292758928,49.36333292758928,49.36333292758928
Ashapura Guinea,Guinea,46.376257554359285,56.45626766981741,60.28103280324522,57.57719855507108,52.09751854844015,54.16569552817923,54.76672499516825,55.241612190157035,55.241612190157035,55.3051870141657,55.3051870141657,55.3051870141657,55.3051870141657,55.3051870141657,55.3051870141657
SMB Kaboye,Guinea,39.20031980144504,48.49697271409514,52.16058050986389,50.61356919197796,45.12324410942854,47.18077601324912,47.78180548023815,48.256692675226915,48.256692675226915,48.320267499235584,48.320267499235584,48.320267499235584,48.320267499235584,48.320267499235584,48.320267499235584
SMB Dabiss S,Guinea,43.02711809002099,52.5384016129685,56.208597617751074,54.66817450887898,49.18443763534339,51.24855774817782,51.849587215166856,52.32447441015561,52.32447441015561,52.38804923416428,52.38804923416428,52.38804923416428,52.38804923416428,52.38804923416428,52.38804923416428
Weiqiao Self Supply,Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGB2A,Guinea,38.50759433027947,48.07630269422775,51.885373128733434,49.16584418163718,43.670469476084136,45.722951756901104,46.32398122389013,46.7988684188789,46.7988684188789,46.862443242887565,46.862443242887565,46.862443242887565,46.862443242887565,46.862443242887565,46.862443242887565
Mokanji,Guinea,35.393497638363016,44.54475697997609,48.20390183714565,62.36637863974744,56.458461158380395,60.30136009640695,59.77924812624978,60.422351210400564,60.422351210400564,60.422351210400564,60.422351210400564,60.422351210400564,60.422351210400564,60.422351210400564,60.422351210400564
SMB Santou-Houda,Guinea,42.1603494018368,51.31160874344987,54.97075360061943,53.419279344134324,47.92449132298572,49.97756028820714,50.578589755196184,51.05347695018494,51.05347695018494,51.11705177419361,51.11705177419361,51.11705177419361,51.11705177419361,51.11705177419361,51.11705177419361
SPIC,Guinea,,,,54.21153216639659,48.72551070093304,50.78734622183952,51.38837568882856,51.86326288381732,51.86326288381732,51.926837707825975,51.926837707825975,51.926837707825975,51.926837707825975,51.926837707825975,51.926837707825975
Henan-Chine,Guinea,36.62566825498729,45.79970543454134,49.459549470439555,47.908774392683114,42.41468555026317,44.46845369421324,45.06948316120228,45.54437035619103,45.54437035619103,45.60794518019971,45.60794518019971,45.60794518019971,45.60794518019971,45.60794518019971,45.60794518019971
SMB Malapouya,Guinea,37.85353106375558,47.06280994741566,50.723735747524174,49.17404243397803,43.681035355768394,45.73588526392876,46.3369147309178,46.811801925906565,46.811801925906565,46.87537674991522,46.87537674991522,46.87537674991522,46.87537674991522,46.87537674991522,46.87537674991522
AMR,Guinea,41.073277756564615,50.47050717311844,54.137202222045886,52.59327815731868,47.10604032792797,49.16665948490727,49.7676889518963,50.24257614688507,50.24257614688507,50.306150970893746,50.306150970893746,50.306150970893746,50.306150970893746,50.306150970893746,50.306150970893746
GDM,Guinea,40.271857291900986,49.543151715584656,53.20598111806944,51.65819140689957,46.16708793106618,48.22384144160282,48.824870908591855,49.299758103580615,49.299758103580615,49.36333292758928,49.36333292758928,49.36333292758928,49.36333292758928,49.36333292758928,49.36333292758928
Ashapura Guinea,Guinea,46.376257554359285,56.45626766981741,60.28103280324522,57.57719855507108,52.09751854844015,54.16569552817923,54.76672499516825,55.241612190157035,55.241612190157035,55.3051870141657,55.3051870141657,55.3051870141657,55.3051870141657,55.3051870141657,55.3051870141657
SMB Kaboye,Guinea,39.20031980144504,48.49697271409514,52.16058050986389,50.61356919197796,45.12324410942854,47.18077601324912,47.78180548023815,48.256692675226915,48.256692675226915,48.320267499235584,48.320267499235584,48.320267499235584,48.320267499235584,48.320267499235584,48.320267499235584
SMB Dabiss S,Guinea,43.02711809002099,52.5384016129685,56.208597617751074,54.66817450887898,49.18443763534339,51.24855774817782,51.849587215166856,52.32447441015561,52.32447441015561,52.38804923416428,52.38804923416428,52.38804923416428,52.38804923416428,52.38804923416428,52.38804923416428
SMB Santou-Houda,Guinea,42.1603494018368,51.31160874344987,54.97075360061943,53.419279344134324,47.92449132298572,49.97756028820714,50.578589755196184,51.05347695018494,51.05347695018494,51.11705177419361,51.11705177419361,51.11705177419361,51.11705177419361,51.11705177419361,51.11705177419361
